year,vcnaics4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1983,4879,54,64,1847,1875,14,23.14,7,11.57,201,49,152,2.613,10.72,242,29,213,1.547,12.907,-41,-2.187,21.44,5,5,27
1983,4881,2003,2563,57539,56536,369,14.559,312,12.31,10869,3872,6997,6.849,19.225,8901,2258,6643,3.994,15.744,1968,3.481,31.488,231,233,1423
1983,4882,350,441,10766,11707,70,15.964,65,14.823,1601,407,1194,3.477,13.676,3541,1322,2219,11.293,30.248,-1940,-16.572,27.352,31,31,587
1983,4883,2184,2617,106710,112689,340,12.935,363,13.81,16434,5429,11005,4.818,14.583,28505,5522,22983,4.9,25.295,-12071,-10.712,29.167,237,238,3258
1983,4884,1657,2142,29752,31616,324,14.764,429,19.549,4276,1713,2563,5.418,13.525,8001,3432,4569,10.855,25.307,-3725,-11.782,27.05,306,341,2454
1983,4885,4731,6581,82063,83271,1069,16.712,700,10.943,14629,6334,8295,7.607,17.568,17085,4500,12585,5.404,20.517,-2456,-2.949,35.136,501,503,2368
1983,4889,369,379,5364,5923,62,16.316,64,16.842,1103,248,855,4.187,18.622,2173,803,1370,13.557,36.687,-1070,-18.065,37.245,53,53,544
1983,4921,1194,1799,74008,73809,379,21.657,281,16.057,9064,3031,6033,4.107,12.28,8678,3359,5319,4.551,11.757,386,0.523,23.515,177,177,1107
1983,4922,908,921,6324,5515,426,52.399,210,25.83,2896,2254,642,40.874,52.516,1246,737,509,13.365,22.595,1650,29.921,45.19,182,182,662
1983,4931,6126,9606,360226,368350,775,7.997,946,9.761,51148,13686,37462,3.715,13.886,67181,18572,48609,5.042,18.238,-16033,-4.353,27.771,312,328,2884
1983,5111,13118,14983,602672,604313,1561,10.492,1352,9.087,47895,13867,34028,2.295,7.926,51043,13745,37298,2.274,8.446,-3148,-0.521,15.851,1064,1064,8538
1983,5112,7087,8349,131769,127652,1355,16.337,1245,15.011,31845,8167,23678,6.398,24.947,23837,9665,14172,7.571,18.673,8008,6.273,37.347,844,857,4084
1983,5121,8875,14210,202697,207555,2186,15.387,2180,15.345,45735,15693,30042,7.561,22.035,54680,15059,39621,7.255,26.345,-8945,-4.31,44.07,1121,1205,8058
1983,5122,1570,1574,10520,10509,478,31.92,325,21.703,3136,1925,1211,18.318,29.841,3060,1358,1702,12.922,29.118,76,0.723,58.236,259,259,960
1983,5151,5996,7058,216642,212955,829,11.941,598,8.614,31607,13497,18110,6.338,14.842,24103,9795,14308,4.6,11.318,7504,3.524,22.637,454,455,7205
1983,5152,5,5,48,52,0,0,0,0,0,0,0,0,0,8,0,8,0,15.534,-8,-15.534,0,0,0,0
1983,5173,2376,12056,939954,960336,1338,10.389,2983,23.163,455926,35128,420798,3.658,47.476,508325,221055,287270,23.019,52.932,-52399,-5.456,94.951,142,142,1407
1983,5174,679,1263,52916,54418,205,16.956,97,8.023,13764,3757,10007,6.904,25.293,16534,13281,3253,24.406,30.384,-2770,-5.09,50.587,67,67,1010
1983,5179,1179,2241,67501,72509,484,22.181,366,16.774,26522,6088,20434,8.396,36.578,37213,13136,24077,18.116,51.322,-10691,-14.744,73.155,133,133,1074
1983,5182,5783,7559,221544,216529,1191,15.89,1064,14.195,48855,17267,31588,7.974,22.563,38959,13296,25663,6.141,17.993,9896,4.57,35.985,660,666,5177
1983,5191,2122,2550,29415,29173,314,12.687,164,6.626,3780,1210,2570,4.148,12.957,3325,659,2666,2.259,11.398,455,1.56,22.795,130,130,457
1983,5211,37,75,24518,24585,10,13.986,3,4.196,742,384,358,1.562,3.018,886,213,673,0.866,3.604,-144,-0.586,6.036,(D),(D),(D)
1983,5221,20331,68078,1864124,1856409,3941,5.861,2265,3.369,200359,55413,144946,2.985,10.793,186005,42132,143873,2.27,10.02,14354,0.773,20.039,929,1043,20222
1983,5222,22272,39330,355747,345202,2781,6.974,3880,9.729,72582,20994,51588,6.082,21.026,51563,23035,28528,6.673,14.937,21019,6.089,29.874,1526,1541,6367
1983,5223,3061,3491,40307,39497,859,25.669,570,17.033,9892,3733,6159,9.451,25.045,8166,5405,2761,13.685,20.675,1726,4.37,41.35,414,414,1741
1983,5231,5624,10612,250864,239319,1764,17.212,1037,10.119,50132,14687,35445,6.137,20.948,27051,8822,18229,3.686,11.303,23081,9.644,22.607,603,616,3928
1983,5232,119,133,6682,6424,21,15.909,19,14.394,793,152,641,2.366,12.345,285,124,161,1.93,4.437,508,7.908,8.874,12,12,43
1983,5239,13564,13936,179590,158176,3968,30.665,1976,15.27,70799,37525,33274,23.724,44.76,28660,12885,15775,8.146,18.119,42139,26.641,36.238,1569,1577,7441
1983,5241,6235,30904,1256040,1240664,3385,11.081,2675,8.756,169115,52428,116687,4.226,13.631,140073,40157,99916,3.237,11.29,29042,2.341,22.58,376,381,3331
1983,5242,94623,99340,983080,890699,17014,17.831,9170,9.61,329076,130768,198308,14.682,36.946,141192,71519,69673,8.03,15.852,187884,21.094,31.704,6755,6769,56166
1983,5259,653,848,10196,10286,103,12.447,62,7.492,2536,1115,1421,10.84,24.655,2525,226,2299,2.197,24.548,11,0.107,49.096,47,48,152
1983,5311,96534,98622,488521,489210,12182,12.305,12937,13.068,102402,48458,53944,9.905,20.932,103453,46039,57414,9.411,21.147,-1051,-0.215,41.864,10444,10462,36376
1983,5312,31823,33048,175890,174637,5693,17.295,5431,16.499,44287,20918,23369,11.978,25.36,42084,17184,24900,9.84,24.098,2203,1.261,48.196,3908,3910,11384
1983,5313,19866,20468,194236,190308,3708,18.284,3333,16.435,45086,19380,25706,10.183,23.691,37445,17430,20015,9.159,19.676,7641,4.015,39.352,2510,2513,10673
1983,5321,5369,8825,101779,100165,1179,13.308,1247,14.076,25876,7324,18552,7.312,25.834,22673,11425,11248,11.406,22.636,3203,3.198,45.272,656,675,3173
1983,5322,9720,11734,94613,95689,2398,20.966,1805,15.781,23279,10123,13156,10.579,24.328,25829,9154,16675,9.566,26.993,-2550,-2.665,48.656,1267,1281,6394
1983,5323,2682,3061,20813,20968,594,20.102,382,12.927,4660,2206,2454,10.521,22.224,5114,1474,3640,7.03,24.39,-454,-2.165,44.449,277,278,1050
1983,5324,4834,5644,52954,52533,988,18.349,469,8.71,12458,5713,6745,10.875,23.715,11717,2812,8905,5.353,22.304,741,1.411,44.608,314,315,1669
1983,5331,876,934,10475,10699,144,15.238,166,17.566,2550,963,1587,9.001,23.834,3010,1057,1953,9.879,28.133,-460,-4.299,47.668,123,123,705
1983,5411,118526,122193,644472,627152,17214,14.45,11083,9.303,121508,48976,72532,7.809,19.375,86914,32380,54534,5.163,13.859,34594,5.516,27.717,8287,8343,25076
1983,5412,50441,53317,418731,412075,9345,17.973,6702,12.89,80499,35476,45023,8.609,19.535,66845,30131,36714,7.312,16.222,13654,3.313,32.443,4945,5055,23461
1983,5413,46620,51205,609858,625845,8060,15.951,6711,13.281,108805,41080,67725,6.564,17.385,140994,35475,105519,5.668,22.529,-32189,-5.143,34.771,4613,4645,21269
1983,5414,11717,11944,78562,81418,2296,19.144,2395,19.969,17014,7507,9507,9.22,20.897,22600,9662,12938,11.867,27.758,-5586,-6.861,41.794,1894,1895,6635
1983,5415,5037,5988,54145,49456,3028,62.228,784,16.112,21783,14055,7728,28.419,44.046,12841,7962,4879,16.099,25.965,8942,18.081,51.93,463,470,1686
1983,5416,28175,29344,245690,231449,8466,32.014,2667,10.085,78851,40591,38260,17.538,34.068,50015,13084,36931,5.653,21.61,28836,12.459,43.219,1799,1803,9114
1983,5417,5583,6829,392010,394313,1155,17.788,483,7.439,42120,15739,26381,3.992,10.682,47565,11084,36481,2.811,12.063,-5445,-1.381,21.364,224,228,1467
1983,5418,21658,23704,283367,278958,4052,17.527,2880,12.458,54022,21517,32505,7.713,19.366,45183,18503,26680,6.633,16.197,8839,3.169,32.394,2140,2155,12129
1983,5419,26645,29342,191417,185519,4325,15.236,2414,8.504,46008,18487,27521,9.965,24.8,33821,10066,23755,5.426,18.23,12187,6.569,36.461,1748,1768,6517
1983,5511,22676,42568,2757148,2785990,4180,9.792,4418,10.35,447166,136589,310577,4.903,16.051,504436,121497,382939,4.361,18.106,-57270,-2.056,32.101,646,662,7502
1983,5611,8723,9182,127817,119310,2047,24.58,339,4.071,34406,14657,19749,12.285,28.837,17346,2345,15001,1.965,14.539,17060,14.299,29.077,153,154,1314
1983,5612,127,130,7306,6270,56,50.45,18,16.216,4263,3632,631,57.931,67.996,2241,174,2067,2.775,35.744,2022,32.251,71.489,11,11,84
1983,5613,11112,14647,540999,547249,2464,16.768,2559,17.415,153452,39477,113975,7.214,28.041,165327,37974,127353,6.939,30.211,-11875,-2.17,56.081,1682,1702,21114
1983,5614,17386,19510,198022,199275,3166,16.235,3149,16.147,40149,15132,25017,7.594,20.148,43163,16733,26430,8.397,21.66,-3014,-1.512,40.295,2439,2448,9532
1983,5615,18727,21924,159396,156628,3330,15.646,2050,9.632,35006,12967,22039,8.279,22.35,29217,13701,15516,8.747,18.654,5789,3.696,37.308,1459,1496,7694
1983,5616,10098,12386,372453,372304,2280,18.241,2507,20.057,85577,27334,58243,7.342,22.986,83924,36755,47169,9.872,22.542,1653,0.444,45.084,1933,1944,19357
1983,5617,54663,57638,701915,691940,13082,23.574,8793,15.845,163350,63793,99557,9.219,23.608,143590,48126,95464,6.955,20.752,19760,2.856,41.504,6839,6851,35121
1983,5619,10853,11740,153680,154022,2181,18.25,2602,21.773,34746,11687,23059,7.588,22.559,35734,13984,21750,9.079,23.201,-988,-0.641,45.118,2053,2062,9319
1983,5621,3999,4168,78692,82487,482,11.369,625,14.742,10092,2414,7678,2.927,12.235,17972,6415,11557,7.777,21.788,-7880,-9.553,24.469,501,501,4112
1983,5622,2056,2521,43638,42584,297,11.885,253,10.124,8076,2836,5240,6.66,18.965,6004,2469,3535,5.798,14.099,2072,4.866,28.199,180,180,1055
1983,5629,4323,4553,36605,36559,659,14.549,612,13.511,8559,3297,5262,9.018,23.411,8437,2581,5856,7.06,23.078,122,0.334,46.156,459,459,1894
1983,6111,12780,13119,358064,352281,719,5.534,466,3.587,36288,7197,29091,2.043,10.301,24558,4604,19954,1.307,6.971,11730,3.33,13.942,355,355,3469
1983,6112,432,526,35544,34669,40,7.641,35,6.686,5183,528,4655,1.523,14.95,3529,1264,2265,3.646,10.179,1654,4.771,20.359,22,22,190
1983,6113,1994,2328,919079,901328,139,6.067,65,2.837,76390,7880,68510,0.874,8.475,40689,1147,39542,0.127,4.514,35701,3.961,9.029,39,40,695
1983,6114,1763,2012,29587,28111,425,22.049,256,13.281,7315,2660,4655,9.463,26.022,4458,1387,3071,4.934,15.859,2857,10.163,31.718,205,205,1024
1983,6115,2867,3283,38683,38418,518,15.657,569,17.198,8948,3561,5387,9.269,23.291,8461,3636,4825,9.464,22.024,487,1.268,44.048,395,417,2472
1983,6116,10117,10626,90348,89590,2012,19.276,1636,15.674,19996,9177,10819,10.243,22.32,18409,7221,11188,8.06,20.548,1587,1.771,41.096,1288,1299,4954
1983,6117,1225,1250,21705,21328,302,26.48,83,7.278,2534,1203,1331,5.641,11.881,1807,330,1477,1.547,8.473,727,3.409,16.945,52,52,193
1983,6211,177287,182760,988494,962307,18002,10.061,10336,5.777,172738,68408,104330,7.109,17.95,119981,35498,84483,3.689,12.468,52757,5.482,24.936,8118,8171,26605
1983,6212,92636,94760,418134,408798,7171,7.674,4537,4.855,69441,23245,46196,5.686,16.987,50649,14425,36224,3.529,12.39,18792,4.597,24.78,3518,3560,11281
1983,6213,38603,40369,129634,123314,6485,16.744,3206,8.278,33061,16610,16451,13.47,26.811,20399,8277,12122,6.712,16.542,12662,10.268,33.085,2257,2290,6153
1983,6214,5018,6419,111095,104924,1127,18.324,590,9.593,26384,12576,13808,11.986,25.146,13854,4434,9420,4.226,13.204,12530,11.942,26.408,368,371,2259
1983,6215,3940,4945,63526,63051,652,13.429,472,9.722,10837,3472,7365,5.507,17.188,9986,3732,6254,5.919,15.838,851,1.35,31.676,327,340,2735
1983,6216,3244,4306,158177,150955,836,20.518,373,9.154,39221,13864,25357,9.184,25.982,24726,4970,19756,3.292,16.38,14495,9.602,32.759,252,257,3080
1983,6219,3256,3792,74463,73098,752,21,330,9.215,15809,6192,9617,8.471,21.627,12887,4233,8654,5.791,17.63,2922,3.997,35.26,213,214,2398
1983,6221,3676,4816,2902820,2842744,260,5.439,189,3.954,248693,122002,126691,4.292,8.748,125941,31342,94599,1.103,4.43,122752,4.318,8.861,92,97,15787
1983,6222,346,485,186512,117077,60,12.752,31,6.589,140702,139158,1544,118.86,120.179,4008,1698,2310,1.45,3.423,136694,116.756,6.847,20,20,1203
1983,6223,191,234,44920,43767,17,7.203,21,8.898,3735,1029,2706,2.351,8.534,1419,462,957,1.056,3.242,2316,5.292,6.484,11,11,314
1983,6231,8559,12348,959781,951453,950,7.756,751,6.131,116807,48811,67996,5.13,12.277,99090,38421,60669,4.038,10.415,17717,1.862,20.829,468,501,23797
1983,6232,3795,5081,112606,106528,766,15.958,204,4.25,24176,10679,13497,10.025,22.695,11902,2256,9646,2.118,11.173,12274,11.522,22.345,127,132,1545
1983,6233,6766,7810,218236,217613,1074,13.987,811,10.562,32553,14550,18003,6.686,14.959,31189,16067,15122,7.383,14.332,1364,0.627,28.665,527,539,11317
1983,6239,2558,3111,73408,71439,348,11.487,185,6.107,11600,4710,6890,6.593,16.238,7658,1919,5739,2.686,10.72,3942,5.518,21.439,114,117,1182
1983,6241,12817,17618,251958,249991,2190,12.768,1258,7.334,50885,17756,33129,7.103,20.355,46585,9819,36766,3.928,18.635,4300,1.72,37.269,683,709,4751
1983,6242,3561,4259,37573,37430,582,14.128,303,7.355,8042,2967,5075,7.927,21.485,7735,1665,6070,4.448,20.665,307,0.82,41.33,160,163,932
1983,6243,3646,5321,229604,222815,598,11.394,453,8.631,53331,10004,43327,4.49,23.935,39042,7425,31617,3.332,17.522,14289,6.413,35.044,205,217,3193
1983,6244,27134,31952,266461,263189,4656,14.945,3060,9.822,54265,24071,30194,9.146,20.618,48088,15440,32648,5.867,18.271,6177,2.347,36.543,2220,2264,10469
1983,7111,4902,4950,66549,65537,847,17.03,894,17.975,18970,5338,13632,8.145,28.945,17200,5686,11514,8.676,26.245,1770,2.701,52.489,667,667,4337
1983,7112,2174,2274,61985,60380,437,19.561,357,15.98,13196,5272,7924,8.731,21.855,9885,3636,6249,6.022,16.371,3311,5.484,32.743,269,272,1662
1983,7113,2093,2128,27282,27139,378,17.881,350,16.556,8823,3502,5321,12.904,32.51,8604,2503,6101,9.223,31.703,219,0.807,63.407,236,236,1861
1983,7114,940,957,9376,9523,191,20.18,170,17.961,3189,1419,1770,14.902,33.489,3509,1812,1697,19.029,36.85,-320,-3.36,66.978,129,129,1240
1983,7115,6784,6808,30874,29251,2680,44.316,1159,19.165,13775,9635,4140,32.94,47.093,10465,3704,6761,12.663,35.777,3310,11.316,71.554,811,811,2434
1983,7121,1986,2126,32405,32573,178,8.628,52,2.521,3318,631,2687,1.937,10.186,3605,214,3391,0.657,11.067,-287,-0.881,20.373,29,29,119
1983,7131,2335,2790,59801,57529,707,26.425,478,17.866,11717,3355,8362,5.832,20.367,6912,2178,4734,3.786,12.015,4805,8.352,24.03,382,387,1456
1983,7132,671,696,17468,18244,126,18.354,107,15.586,2507,1170,1337,6.413,13.742,4020,1277,2743,7,22.035,-1513,-8.293,27.484,86,86,1131
1983,7139,31800,33760,460296,461968,4910,14.805,3719,11.214,83158,35938,47220,7.779,18.001,86689,27510,59179,5.955,18.765,-3531,-0.764,36.002,2793,2811,19500
1983,7211,28716,32967,1062649,1073107,4286,13.081,3880,11.842,175202,85732,89470,7.989,16.327,196882,73010,123872,6.804,18.347,-21680,-2.02,32.653,2807,2839,43254
1983,7212,3532,3778,20070,20164,553,14.9,420,11.316,5433,2179,3254,10.806,26.944,5532,2008,3524,9.958,27.435,-99,-0.491,53.888,256,256,1437
1983,7213,4748,4854,22776,22550,311,6.38,352,7.221,3943,1065,2878,4.723,17.486,3435,985,2450,4.368,15.233,508,2.253,30.466,261,264,793
1983,7223,16926,26138,473604,473222,4694,18.03,4486,17.231,119188,61832,57356,13.066,25.186,117803,59015,58788,12.471,24.894,1385,0.293,49.788,2467,2483,20540
1983,7224,59271,60069,324042,324305,9740,16.204,9821,16.339,90863,52086,38777,16.061,28.018,91172,41816,49356,12.894,28.113,-309,-0.095,56.036,7915,7936,33238
1983,7225,187391,241489,4087111,4007187,42460,17.989,31549,13.366,968694,530122,438572,13.229,24.174,806819,329727,477092,8.228,20.134,161875,4.04,40.269,23144,23701,220672
1983,8111,93096,97460,438928,433283,16226,17.046,11680,12.271,100173,49094,51079,11.331,23.12,88976,35618,53358,8.22,20.535,11197,2.584,41.071,8920,8977,27706
1983,8112,9440,10532,64937,62613,1639,15.812,1306,12.599,15298,9105,6193,14.542,24.433,10618,4445,6173,7.099,16.958,4680,7.475,33.917,949,958,2731
1983,8113,17361,18282,126983,133043,2619,14.364,2522,13.832,23028,9239,13789,6.944,17.309,34990,12223,22767,9.187,26.3,-11962,-8.991,34.618,1912,1913,8352
1983,8114,22274,23863,136431,136834,3938,16.639,3546,14.983,26595,12207,14388,8.921,19.436,27241,10001,17240,7.309,19.908,-646,-0.472,38.872,2570,2586,6889
1983,8121,80376,89370,433073,424192,12226,13.739,11456,12.874,99656,45718,53938,10.778,23.493,82173,37291,44882,8.791,19.372,17483,4.121,38.743,8798,8887,26646
1983,8122,17112,19834,112853,112311,1411,7.144,1244,6.299,16562,5346,11216,4.76,14.747,15470,4091,11379,3.643,13.774,1092,0.972,27.549,808,834,2781
1983,8123,32508,38322,328901,331090,4733,12.393,4472,11.709,52176,22154,30022,6.691,15.759,56518,22849,33669,6.901,17.07,-4342,-1.311,31.518,3254,3397,14786
1983,8129,12264,18965,198199,198399,3884,20.689,3500,18.644,48096,18425,29671,9.287,24.242,49611,24325,25286,12.261,25.006,-1515,-0.764,48.484,2148,2212,15523
1983,8131,79340,79454,747741,730858,7264,9.392,3035,3.924,100625,23354,77271,3.195,13.768,66993,10785,56208,1.476,9.166,33632,4.602,18.333,1605,1605,6627
1983,8132,6935,7950,107867,107831,842,10.762,590,7.541,17394,3781,13613,3.506,16.131,17260,4995,12265,4.632,16.007,134,0.124,32.013,328,341,2689
1983,8133,6660,7765,84309,83983,917,11.935,754,9.813,17088,4806,12282,5.723,20.347,16642,4145,12497,4.936,19.816,446,0.531,39.632,422,447,2455
1983,8134,28253,29608,243154,242744,2064,7.019,1663,5.655,34381,8066,26315,3.323,14.164,33513,6472,27041,2.666,13.806,868,0.358,27.612,1140,1140,4033
1983,8139,54423,56576,428860,427470,4366,7.704,4560,8.046,76167,23166,53001,5.419,17.818,73351,17079,56272,3.995,17.159,2816,0.659,34.319,3233,3245,11500
1984,1131,226,233,3914,3843,43,19.154,26,11.581,681,178,503,4.632,17.723,553,137,416,3.565,14.392,128,3.331,28.783,17,17,96
1984,1132,90,105,1337,1276,22,22.564,7,7.179,270,153,117,11.995,21.168,142,32,110,2.509,11.133,128,10.035,22.266,5,5,18
1984,1133,10629,10733,90280,86316,1913,18.317,1335,12.782,24074,7934,16140,9.192,27.891,16018,5608,10410,6.497,18.557,8056,9.333,37.115,996,998,4126
1984,1141,1252,1268,8644,8561,214,16.519,269,20.764,3047,950,2097,11.097,35.594,2870,1283,1587,14.987,33.526,177,2.068,67.052,170,170,719
1984,1142,132,133,592,554,21,16.092,16,12.261,199,45,154,8.13,35.953,132,54,78,9.756,23.848,67,12.105,47.696,13,13,50
1984,1151,4068,4464,52065,51662,566,12.761,509,11.476,14011,5526,8485,10.697,27.121,13477,3217,10260,6.227,26.087,534,1.034,52.174,340,343,2399
1984,1152,1776,1793,13171,12784,282,15.991,223,12.645,2706,825,1881,6.454,21.168,1890,677,1213,5.296,14.785,816,6.383,29.569,183,183,518
1984,1153,754,766,10086,10046,170,22.942,120,16.194,3136,1131,2005,11.259,31.218,3059,1236,1823,12.304,30.451,77,0.767,60.903,84,84,1096
1984,2111,7969,9945,186640,176579,1276,12.882,1196,12.075,52206,8996,43210,5.095,29.565,33546,10859,22687,6.15,18.998,18660,10.568,37.995,782,798,4481
1984,2121,2747,3457,183528,184373,575,16.604,587,16.951,31828,9100,22728,4.936,17.263,33083,10666,22417,5.785,17.944,-1255,-0.681,34.526,452,452,6256
1984,2122,544,704,46776,46422,160,22.792,156,22.222,8449,2169,6280,4.672,18.2,7916,2212,5704,4.765,17.052,533,1.148,34.105,111,114,899
1984,2123,3545,5003,98663,97737,427,8.555,403,8.075,16230,3726,12504,3.812,16.606,14270,4094,10176,4.189,14.6,1960,2.005,29.201,248,251,1294
1984,2131,11014,12669,283041,285365,2064,16.245,2137,16.819,64923,19768,45155,6.927,22.751,69682,24992,44690,8.758,24.419,-4759,-1.668,45.502,1617,1626,14421
1984,2211,1606,5824,586314,583976,223,3.861,125,2.165,30309,7900,22409,1.353,5.19,25617,3246,22371,0.556,4.387,4692,0.803,8.773,40,40,252
1984,2212,538,2388,139919,138705,147,6.231,89,3.773,8523,2760,5763,1.99,6.145,6003,925,5078,0.667,4.328,2520,1.817,8.656,29,29,171
1984,2213,3715,4019,29561,29188,355,8.97,232,5.862,3445,1214,2231,4.159,11.803,2766,978,1788,3.351,9.476,679,2.326,18.953,172,172,705
1984,2361,89062,89435,519166,470939,21999,25.83,13464,15.809,211931,85588,126343,18.174,45.002,115399,47797,67602,10.149,24.504,96532,20.498,49.008,9719,9721,35962
1984,2362,35482,36081,609722,585859,5743,16.343,3863,10.993,181057,38738,142319,6.612,30.905,133765,25298,108467,4.318,22.832,47292,8.072,45.665,2761,2764,18518
1984,2371,12892,13213,309377,305591,1759,13.414,1560,11.896,72183,13389,58794,4.381,23.621,65078,14687,50391,4.806,21.296,7105,2.325,42.592,1173,1173,10048
1984,2372,8027,8139,68459,60886,2305,30.107,1339,17.49,28270,13666,14604,22.445,46.431,13146,5407,7739,8.881,21.591,15124,24.84,43.182,1046,1047,4179
1984,2373,9793,10075,205327,194884,1237,12.458,945,9.518,58219,12047,46172,6.182,29.874,37548,9005,28543,4.621,19.267,20671,10.607,38.534,695,695,6503
1984,2379,4557,4667,97985,100392,890,19.526,672,14.743,22363,5938,16425,5.915,22.276,27660,3714,23946,3.699,27.552,-5297,-5.276,44.551,503,504,2382
1984,2381,64541,64933,593213,552760,12079,19.258,7654,12.203,210138,60690,149448,10.979,38.016,129177,41957,87220,7.59,23.369,80961,14.647,46.739,5659,5660,31930
1984,2382,99587,101509,1037531,982562,15669,15.904,9696,9.841,279605,68267,211338,6.948,28.457,169433,44679,124754,4.547,17.244,110172,11.213,34.488,7411,7417,34605
1984,2383,65200,65595,535754,498297,13688,21.669,8834,13.985,189343,58647,130696,11.769,37.998,114604,37541,77063,7.534,22.999,74739,14.999,45.998,6563,6565,28726
1984,2389,34480,34729,308603,290673,5963,17.596,4280,12.63,102302,28785,73517,9.903,35.195,66695,18957,47738,6.522,22.945,35607,12.25,45.89,3151,3153,14231
1984,3111,1322,1946,53024,53376,108,5.495,147,7.479,5495,1580,3915,2.96,10.295,6229,1584,4645,2.968,11.67,-734,-1.375,20.59,100,100,643
1984,3112,542,888,69352,71523,53,5.989,47,5.311,4234,777,3457,1.086,5.92,8613,2205,6408,3.083,12.042,-4379,-6.123,11.84,25,25,157
1984,3113,1470,1816,87234,86276,236,13.206,178,9.961,10594,2622,7972,3.039,12.279,8852,3196,5656,3.704,10.26,1742,2.019,20.52,114,115,1054
1984,3114,1242,1715,175333,174792,123,7.126,145,8.401,23225,2901,20324,1.66,13.287,22276,5208,17068,2.98,12.744,949,0.543,25.489,87,87,1421
1984,3115,1816,2520,133807,134262,142,5.6,173,6.823,12257,2218,10039,1.652,9.129,13111,3262,9849,2.43,9.765,-854,-0.636,18.258,115,116,1323
1984,3116,4237,4832,329409,323346,348,7.169,392,8.076,38590,7690,30900,2.378,11.935,26893,7957,18936,2.461,8.317,11697,3.617,16.634,276,279,3422
