year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp,
2018,53,259423,355224,2206203,2178453,41476,11.808,33549,9.551,355817,137965,217852,6.333,16.333,301226,124419,176807,5.711,13.828,54591,2.506,27.655,20598,21171,68318,
2018,54,687031,786261,9087108,8982362,86405,11.001,84718,10.786,1272777,367803,904974,4.095,14.17,1064152,407611,656541,4.538,11.847,208625,2.323,23.694,59264,60197,243270,
2018,55,25733,53897,3525854,3518153,2384,4.368,3739,6.851,452104,82546,369558,2.346,12.851,435366,133482,301884,3.794,12.375,16738,0.476,24.75,856,891,19112,
2018,56,293570,359550,11563558,11418688,39417,10.921,42160,11.681,1831351,446942,1384409,3.914,16.038,1530918,446421,1084497,3.91,13.407,300433,2.631,26.814,25043,25356,218959,
2018,61,84577,95883,3727871,3711579,9296,9.767,7878,8.277,291663,59144,232519,1.593,7.858,258004,67354,190650,1.815,6.951,33659,0.907,13.903,5710,5805,39898,
2018,62,601296,842869,20504153,20351970,66828,7.956,60975,7.259,2136869,639557,1497312,3.142,10.5,1830437,533006,1297431,2.619,8.994,306432,1.506,17.988,40893,42372,304506,
2018,71,104161,116883,2436405,2408047,14635,12.68,11713,10.148,317188,112363,204825,4.666,13.172,259552,79355,180197,3.295,10.779,57636,2.393,21.557,8584,8706,57137,
2018,72,483857,666312,14326035,14222522,65835,9.919,60693,9.144,2073655,886692,1186963,6.234,14.58,1873034,756427,1116607,5.319,13.169,200621,1.411,26.339,43948,46050,497462,
2018,81,643784,708493,5595128,5555999,55392,7.831,53038,7.498,700873,217992,482881,3.924,12.615,621360,201445,419915,3.626,11.184,79513,1.431,22.367,38588,39449,143706,
2019,11,18510,19188,164516,163779,2152,11.252,2028,10.603,24796,8295,16501,5.065,15.14,23331,6969,16362,4.255,14.245,1465,0.895,28.491,1608,1608,5645,
2019,21,16667,23061,627913,616543,2138,9.267,2159,9.358,93339,24292,69047,3.94,15.139,70617,23077,47540,3.743,11.454,22722,3.685,22.907,1442,1503,11151,
2019,22,5653,18486,641852,644565,928,5.033,835,4.528,38878,13664,25214,2.12,6.032,44712,13735,30977,2.131,6.937,-5834,-0.905,12.063,226,229,1522,
2019,23,626150,640590,7051032,6933887,81278,12.836,66462,10.497,1162950,303798,859152,4.381,16.772,930446,255954,674492,3.691,13.419,232504,3.353,26.838,50601,50706,193745,
2019,31-33,227736,271567,12084817,11983812,16758,6.148,18788,6.893,1085553,214623,870930,1.791,9.058,881691,248016,633675,2.07,7.357,203862,1.701,14.715,14473,14622,128111,
2019,42,261418,370703,6180511,6167483,24183,6.492,27814,7.466,631430,161025,470405,2.611,10.238,604951,200090,404861,3.244,9.809,26479,0.429,19.617,20218,20749,111281,
2019,44-45,577029,980720,15751131,15719096,67745,6.9,70065,7.136,1458495,458706,999789,2.918,9.278,1406124,477928,928196,3.04,8.945,52371,0.333,17.891,50490,52852,260969,
2019,48-49,168070,220104,5488917,5260947,28976,13.366,22341,10.306,881379,203684,677695,3.872,16.753,430561,136327,294234,2.591,8.184,450818,8.569,16.368,16911,17178,84262,
2019,51,69070,144279,3535895,3548146,16492,11.521,14222,9.935,480553,155261,325292,4.376,13.544,504756,140102,364654,3.949,14.226,-24203,-0.682,27.088,6943,7269,45955,
2019,52,212135,445988,6543541,6508489,35329,7.915,36105,8.088,801844,274489,527355,4.217,12.32,729666,241973,487693,3.718,11.211,72178,1.109,22.422,16336,16969,68742,
2019,53,265515,361754,2241573,2222583,41225,11.499,34728,9.687,331128,137436,193692,6.184,14.898,295352,121914,173438,5.485,13.289,35776,1.61,26.577,22427,22991,71158,
2019,54,693986,794358,9254196,9174996,90198,11.411,82427,10.428,1241102,372727,868375,4.062,13.527,1087545,400435,687110,4.364,11.853,153557,1.674,23.707,62339,62978,243728,
2019,55,25201,52524,3514586,3529398,2022,3.802,3336,6.273,381036,64965,316071,1.841,10.796,414780,112815,301965,3.196,11.752,-33744,-0.956,21.592,797,832,12278,
2019,56,297639,365864,11747781,11690632,43453,11.981,37108,10.231,1789720,475446,1314274,4.067,15.309,1693517,501804,1191713,4.292,14.486,96203,0.823,28.972,26368,26677,212590,
2019,61,86267,97286,3805582,3774984,9713,10.05,8427,8.72,294648,69935,224713,1.853,7.805,233882,64231,169651,1.701,6.196,60766,1.61,12.391,6177,6362,44901,
2019,62,605415,854598,20848219,20655581,71846,8.467,59707,7.037,2078609,643750,1434859,3.117,10.063,1698436,549792,1148644,2.662,8.223,380173,1.841,16.445,41534,43051,318882,
2019,71,107164,120245,2474837,2444775,15442,13.018,12190,10.277,315429,110937,204492,4.538,12.902,255547,79119,176428,3.236,10.453,59882,2.449,20.906,9314,9418,62074,
2019,72,490804,675952,14511015,14415818,67490,10.058,57608,8.585,1962746,902794,1059952,6.263,13.615,1765913,647480,1118433,4.491,12.25,196833,1.365,24.5,46043,47379,482851,
2019,81,647610,712546,5627005,5609598,56075,7.894,51694,7.277,641946,210885,431061,3.759,11.444,607821,194287,413534,3.463,10.835,34125,0.608,21.671,40973,41599,149671,
2020,11,18086,18758,166498,165083,1966,10.422,2177,11.541,26125,7987,18138,4.838,15.825,23126,7863,15263,4.763,14.009,2999,1.817,28.017,1753,1754,6232,
2020,21,16022,22242,578548,601568,1791,7.907,2610,11.522,71382,21889,49493,3.639,11.866,117809,38078,79731,6.33,19.584,-46427,-7.718,23.732,1796,1896,14913,
2020,22,5669,18640,638049,640020,895,4.821,741,3.992,38998,9697,29301,1.515,6.093,42702,8905,33797,1.391,6.672,-3704,-0.579,12.187,283,293,2556,
2020,23,630497,645370,7179882,7117166,78717,12.24,74177,11.534,1107708,293663,814045,4.126,15.564,982400,287701,694699,4.042,13.803,125308,1.761,27.606,59721,59861,224143,
2020,31-33,223091,266833,11958945,12020855,15951,5.926,20631,7.665,960320,207989,752331,1.73,7.989,1084544,268120,816424,2.23,9.022,-124224,-1.033,15.978,16145,16399,144850,
2020,42,254336,363298,6137862,6156482,22625,6.165,29984,8.171,606195,155311,450884,2.523,9.846,646041,228419,417622,3.71,10.494,-39846,-0.647,19.693,21829,22583,111396,
2020,44-45,565930,966112,15806667,15773538,68910,7.082,82843,8.513,1542511,539092,1003419,3.418,9.779,1468111,515819,952292,3.27,9.307,74400,0.472,18.615,55263,60038,284807,
2020,48-49,168526,220698,5698736,5604359,28984,13.147,28521,12.937,774536,304731,469805,5.437,13.82,583231,218193,365038,3.893,10.407,191305,3.414,20.813,20943,21283,101003,
2020,51,69747,144589,3512884,3511827,13961,9.66,13835,9.573,448525,143463,305062,4.085,12.772,443620,145099,298521,4.132,12.632,4905,0.14,25.264,7743,8240,60241,
2020,52,212190,443541,6655018,6600054,32266,7.256,34593,7.779,791491,221459,570032,3.355,11.992,678400,214860,463540,3.255,10.279,113091,1.713,20.557,16765,17843,71517,
2020,53,270144,366748,2288235,2266331,42481,11.664,37417,10.273,349537,146480,203057,6.463,15.423,305833,129084,176749,5.696,13.495,43704,1.928,26.989,25665,26313,75675,
2020,54,699433,801324,9528578,9401486,93162,11.676,86276,10.813,1366987,437790,929197,4.657,14.54,1113168,424198,688970,4.512,11.84,253819,2.7,23.681,67662,68349,261896,
2020,55,25031,51102,3592941,3553137,2807,5.416,4255,8.21,511749,162131,349618,4.563,14.403,428595,129962,298633,3.658,12.062,83154,2.34,24.125,828,886,17462,
2020,56,298092,370718,11708732,11733253,45224,12.282,40243,10.929,1846861,645433,1201428,5.501,15.74,1908535,530585,1377950,4.522,16.266,-61674,-0.526,31.481,30290,30533,245962,
2020,61,87233,98595,3752671,3748777,10151,10.363,8863,9.048,275886,73592,202294,1.963,7.359,268122,60967,207155,1.626,7.152,7764,0.207,14.305,6935,7101,44585,
2020,62,605698,858656,21183915,21019287,71032,8.298,65697,7.675,2151775,652035,1499740,3.102,10.237,1822049,610505,1211544,2.904,8.668,329726,1.569,17.337,45654,47265,341490,
2020,71,108841,122352,2472303,2473129,16001,13.186,14002,11.538,324431,122485,201946,4.953,13.118,325607,93167,232440,3.767,13.166,-1176,-0.048,26.236,11212,11396,72915,
2020,72,489040,675285,14364025,14432117,64585,9.56,65163,9.646,1897817,845986,1051831,5.862,13.15,2035581,709797,1325784,4.918,14.105,-137764,-0.955,26.3,51117,53305,518523,
2020,81,642452,707412,5609001,5622497,57696,8.125,63117,8.888,676547,231613,444934,4.119,12.033,701899,252089,449810,4.484,12.484,-25352,-0.451,24.066,48543,49254,181989,
