year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1991,54,28509,34731,487270,488793,3868,11.183,3580,10.351,70694,28877,41817,5.908,14.463,73562,22764,50798,4.657,15.050,-2868,-0.587,28.926,2470,2510,14496
1991,55,93006,112826,1951733,1960299,11877,10.613,10050,8.980,254085,89458,164627,4.563,12.962,271139,90565,180574,4.620,13.832,-17054,-0.870,25.923,7074,7268,58362
1991,56,11478,13310,136935,135609,1648,12.538,1317,10.019,23640,7978,15662,5.883,17.433,20733,7183,13550,5.297,15.289,2907,2.144,30.578,932,938,5199
1992,01,64646,81087,1368905,1364074,9450,11.716,8588,10.648,216726,72246,144480,5.296,15.888,205987,68900,137087,5.051,15.101,10739,0.787,30.202,5788,5934,38735
1992,02,10982,13357,163884,165424,1824,13.831,1485,11.261,34064,10459,23605,6.323,20.592,36638,9308,27330,5.627,22.148,-2574,-1.556,41.184,921,939,5297
1992,04,64895,80802,1270962,1263194,11221,13.966,10313,12.835,243816,93583,150233,7.408,19.302,227988,81624,146364,6.462,18.049,15828,1.253,36.097,6511,6686,42293
1992,05,41632,49979,781235,775910,6006,12.106,5273,10.628,127530,41238,86292,5.315,16.436,116762,35781,80981,4.611,15.048,10768,1.388,30.097,3582,3657,21856
1992,06,531768,659229,10471475,10684729,82215,12.410,88729,13.393,1824006,657478,1166528,6.153,17.071,2248550,817325,1431225,7.649,21.045,-424544,-3.973,34.142,58964,60431,450625
1992,08,75409,90545,1330263,1309787,12360,13.797,10441,11.655,250730,94944,155786,7.249,19.143,208651,84016,124635,6.414,15.930,42079,3.213,31.860,6755,6903,43843
1992,09,67957,80408,1404032,1415667,7990,9.843,9526,11.735,198417,62809,135608,4.437,14.016,221557,67994,153563,4.803,15.650,-23140,-1.635,28.032,6298,6439,35781
1992,10,14240,17115,308665,310832,2192,12.853,2071,12.143,48863,20920,27943,6.730,15.720,52927,18327,34600,5.896,17.028,-4064,-1.307,31.440,1259,1269,7397
1992,11,14025,17086,393285,387881,1806,10.540,1902,11.101,65054,35894,29160,9.254,16.772,55781,16679,39102,4.300,14.381,9273,2.391,28.762,1127,1138,8679
1992,12,268693,330492,4590937,4588680,48440,14.746,44447,13.530,879841,352893,526948,7.691,19.174,876149,356894,519255,7.778,19.094,3692,0.080,38.187,30435,31230,196942
1992,13,114368,145279,2513146,2494719,19120,13.241,17354,12.018,452112,164622,287490,6.599,18.123,415473,159647,255826,6.399,16.654,36639,1.469,33.308,11012,11413,78150
1992,15,21769,27499,445088,439649,3029,11.042,2894,10.550,75732,23631,52101,5.375,17.226,64857,20824,44033,4.737,14.752,10875,2.474,29.504,1887,1918,12223
1992,16,21444,25396,324266,317232,3307,13.234,2494,9.980,59740,20352,39388,6.415,18.832,45671,14834,30837,4.676,14.397,14069,4.435,28.793,1618,1658,8430
1992,17,203066,248602,4556281,4566630,26918,10.866,25166,10.159,689965,230464,459501,5.047,15.109,709921,239931,469990,5.254,15.546,-19956,-0.437,30.218,16290,16661,124453
1992,18,95700,120590,2157448,2141151,12845,10.716,11403,9.513,344384,121197,223187,5.660,16.084,313495,94735,218760,4.424,14.641,30889,1.443,29.283,7636,7799,50156
1992,19,55502,68520,1043188,1033627,6594,9.670,5934,8.702,155908,52098,103810,5.040,15.084,136046,44967,91079,4.350,13.162,19862,1.922,26.324,3926,4013,24751
1992,20,49944,60950,896557,891457,6723,11.093,6031,9.951,139509,50639,88870,5.680,15.650,129626,41833,87793,4.693,14.541,9883,1.109,29.082,3976,4044,24648
1992,21,59600,73541,1203855,1195638,8130,11.094,7618,10.395,177797,58505,119292,4.893,14.870,161450,52888,108562,4.423,13.503,16347,1.367,27.007,5240,5335,31653
1992,22,66252,82672,1311196,1303034,9422,11.454,8590,10.443,233972,75898,158074,5.825,17.956,217048,75075,141973,5.762,16.657,16924,1.299,33.314,5570,5714,40954
1992,23,25298,29867,394049,396763,3176,10.603,3347,11.174,56621,20408,36213,5.144,14.271,62226,22043,40183,5.556,15.683,-5605,-1.413,28.542,2221,2262,10979
1992,24,83792,104446,1714024,1730309,11979,11.491,11577,11.106,270212,95624,174588,5.526,15.616,302756,98481,204275,5.692,17.497,-32544,-1.881,31.233,7313,7501,49767
1992,25,112932,137194,2555418,2566945,13658,9.880,15744,11.389,378033,129215,248818,5.034,14.727,399793,129904,269889,5.061,15.575,-21760,-0.848,29.454,10047,10303,68158
1992,26,153465,190724,3301197,3279608,19770,10.377,19375,10.169,507045,149276,357769,4.552,15.461,462522,142273,320249,4.338,14.103,44523,1.358,28.206,12664,12974,75848
1992,27,84170,102969,1842650,1818919,11298,11.039,10056,9.825,288041,92938,195103,5.110,15.836,240875,81793,159082,4.497,13.243,47166,2.593,26.486,6489,6680,43700
1992,28,39999,49002,754196,749340,5474,11.202,5203,10.647,116213,33878,82335,4.521,15.509,106130,34695,71435,4.630,14.163,10083,1.346,28.326,3465,3534,19589
1992,29,96612,118902,1982761,1969890,13390,11.295,12692,10.706,300197,99054,201143,5.028,15.239,274775,89933,184842,4.565,13.949,25422,1.291,27.897,8224,8403,43439
1992,30,20078,23378,236268,229842,2938,12.742,2297,9.962,44653,14157,30496,6.159,19.428,31937,12586,19351,5.476,13.895,12716,5.533,27.790,1529,1568,7161
1992,31,33964,40804,593364,590839,4089,10.065,3733,9.189,80345,25090,55255,4.247,13.598,75107,22895,52212,3.875,12.712,5238,0.887,25.424,2462,2514,13648
1992,32,24405,29132,541738,540559,4372,15.177,3722,12.920,91881,37010,54871,6.847,16.997,89260,28132,61128,5.204,16.513,2621,0.485,33.025,2461,2487,16822
1992,33,24617,29023,421995,420826,3413,11.740,3511,12.077,68205,24510,43695,5.824,16.207,65933,22667,43266,5.386,15.668,2272,0.540,31.335,2407,2450,12686
1992,34,158984,186212,3057761,3069280,19855,10.611,21670,11.581,479580,139908,339672,4.558,15.625,502764,160825,341939,5.240,16.381,-23184,-0.755,31.250,14311,14479,79699
1992,35,27933,33585,442371,436832,4320,12.942,3909,11.711,85368,32057,53311,7.339,19.543,74129,26009,48120,5.954,16.970,11239,2.573,33.939,2516,2587,14228
1992,36,344084,402210,6589439,6644998,43310,10.695,48798,12.050,978852,313585,665267,4.719,14.731,1088853,383220,705633,5.767,16.386,-110001,-1.655,29.461,34248,34709,193524
1992,37,120846,152563,2649698,2621691,16920,11.127,15924,10.472,415652,135606,280046,5.172,15.854,359875,125301,234574,4.779,13.727,55777,2.128,27.454,10353,10565,55659
1992,38,14610,17338,208332,205212,1670,9.649,1608,9.291,31273,9838,21435,4.794,15.239,25032,7243,17789,3.530,12.198,6241,3.041,24.396,1066,1077,4467
1992,39,177169,228293,4127291,4130597,22340,9.794,21971,9.632,579812,191697,388115,4.641,14.037,586405,190638,395767,4.615,14.197,-6593,-0.160,28.074,13900,14288,104007
1992,40,57052,69553,957975,953693,8233,11.890,7609,10.989,159164,55101,104063,5.778,16.689,151321,55488,95833,5.818,15.867,7843,0.822,31.734,5257,5373,31397
1992,41,62700,75228,1030095,1028738,9453,12.673,8175,10.960,178122,67255,110867,6.538,17.315,176006,63148,112858,6.138,17.109,2116,0.206,34.218,5299,5392,31870
1992,42,205455,255123,4475634,4503988,23918,9.351,25229,9.864,618315,203898,414417,4.527,13.728,678180,208647,469533,4.632,15.057,-59865,-1.329,27.456,16597,17002,101267
1992,44,20789,23475,359432,361762,2419,10.202,2891,12.193,55844,21893,33951,6.052,15.437,60220,22144,38076,6.121,16.646,-4376,-1.210,30.873,1898,1931,11840
1992,45,59592,74569,1278187,1269693,8755,11.773,8347,11.224,200269,72387,127882,5.701,15.773,182786,58147,124639,4.580,14.396,17483,1.377,28.792,5525,5616,32579
1992,46,16224,18907,241117,235606,1997,10.626,1771,9.423,39879,12528,27351,5.317,16.926,28819,9373,19446,3.978,12.232,11060,4.694,24.464,1171,1182,5826
1992,47,83245,105373,1898818,1874614,12213,11.634,11413,10.872,312323,96681,215642,5.157,16.661,264334,96633,167701,5.155,14.101,47989,2.560,28.201,7326,7496,46648
1992,48,285458,368891,6004073,5991023,48667,13.296,42932,11.729,1120397,429937,690460,7.176,18.701,1094605,379989,714616,6.343,18.271,25792,0.431,36.542,27724,28620,200950
1992,49,28554,34786,617280,606404,4822,14.065,3815,11.128,118560,42116,76444,6.945,19.551,96586,38201,58385,6.300,15.928,21974,3.624,31.855,2471,2527,23517
1992,50,15288,17314,205884,206001,1773,10.206,1889,10.874,29867,9995,19872,4.852,14.499,30064,9672,20392,4.695,14.594,-197,-0.096,28.997,1300,1310,6595
1992,51,107007,137321,2263786,2259845,16022,11.700,15256,11.141,357349,129022,228327,5.709,15.813,351126,116608,234518,5.160,15.538,6223,0.275,31.075,9549,9843,56003
1992,53,102516,123811,1791888,1769655,16949,13.884,13482,11.044,348153,124717,223436,7.048,19.674,304769,113739,191030,6.427,17.222,43384,2.452,34.444,8725,8886,50543
1992,54,28574,34848,483642,484966,3665,10.544,3490,10.040,73421,25091,48330,5.174,15.139,75821,26686,49135,5.503,15.634,-2400,-0.495,30.279,2218,2265,12142
1992,55,93584,113793,1983955,1965568,11055,9.762,9968,8.802,270452,81227,189225,4.132,13.759,233746,69540,164206,3.538,11.892,36706,1.867,23.784,6577,6686,37695
1992,56,11606,13411,138748,137701,1557,11.660,1441,10.792,24026,7353,16673,5.340,17.448,21928,7275,14653,5.283,15.924,2098,1.524,31.849,852,879,3904
1993,01,66295,82711,1416879,1392926,9602,11.724,7975,9.738,226900,67144,159756,4.820,16.289,178343,59535,118808,4.274,12.803,48557,3.486,25.607,5361,5502,31565
1993,02,11286,13583,165873,164829,1733,12.868,1503,11.160,30116,8426,21690,5.112,18.271,28179,8602,19577,5.219,17.096,1937,1.175,34.192,897,937,4565
1993,04,66946,82289,1317360,1293439,11160,13.686,9667,11.855,250776,82972,167804,6.415,19.388,204453,77137,127316,5.964,15.807,46323,3.581,31.614,6190,6360,41198
1993,05,43009,51268,812995,796813,6256,12.358,4969,9.815,129411,40081,89330,5.030,16.241,97558,32595,64963,4.091,12.244,31853,3.998,24.487,3425,3482,17817
1993,06,526516,648762,10470280,10506870,75544,11.552,85926,13.139,1828770,583860,1244910,5.557,17.405,1909555,680406,1229149,6.476,18.174,-80785,-0.769,34.811,55753,57312,350418
1993,08,79333,94129,1398190,1364908,13097,14.183,9522,10.312,259892,84695,175197,6.205,19.041,193586,68613,124973,5.027,14.183,66306,4.858,28.366,6211,6346,33962
1993,09,68252,80364,1380843,1391054,7921,9.855,7951,9.892,198872,59430,139442,4.272,14.296,220496,64512,155984,4.638,15.851,-21624,-1.555,28.593,5213,5311,26697
1993,10,14645,17430,311621,309899,2067,11.963,1763,10.204,47337,14025,33312,4.526,15.275,44085,12351,31734,3.985,14.226,3252,1.049,28.451,1060,1078,5360
1993,11,14069,16954,387125,387267,1726,10.140,1860,10.928,53894,15904,37990,4.107,13.917,54402,17748,36654,4.583,14.048,-508,-0.131,27.833,994,1019,6230
1993,12,278063,338573,4795259,4699015,49686,14.854,41552,12.422,968974,357571,611403,7.609,20.621,776794,302677,474117,6.441,16.531,192180,4.090,33.062,29017,29821,180453
1993,13,118393,148970,2607903,2560789,19330,13.139,15633,10.626,458716,155896,302820,6.088,17.913,364901,128087,236814,5.002,14.250,93815,3.664,28.499,10228,10499,67467
1993,15,21766,27339,430047,437523,2874,10.483,3030,11.052,60134,20919,39215,4.781,13.744,74154,23794,50360,5.438,16.949,-14020,-3.204,27.488,1953,1997,11149
1993,16,22316,26248,339723,331936,3349,12.970,2495,9.663,59476,20387,39089,6.142,17.918,44088,14259,29829,4.296,13.282,15388,4.636,26.564,1626,1658,8922
1993,17,206855,251807,4621901,4591595,26263,10.496,23065,9.218,695222,214883,480339,4.680,15.141,630903,191717,439186,4.175,13.740,64319,1.401,27.481,15234,15627,92343
1993,18,97875,122595,2220514,2189751,12551,10.323,10522,8.654,330440,93284,237156,4.260,15.090,270288,80521,189767,3.677,12.343,60152,2.747,24.687,7104,7295,43220
1993,19,56187,69032,1048491,1039067,6176,8.982,5636,8.196,139371,40438,98933,3.892,13.413,120942,35000,85942,3.368,11.639,18429,1.774,23.279,3791,3860,18137
1993,20,50932,61830,910880,903479,6489,10.570,5605,9.130,130279,38321,91958,4.241,14.420,115462,34023,81439,3.766,12.780,14817,1.640,25.559,3721,3803,20723
1993,21,60784,74676,1247820,1226482,8248,11.130,7104,9.587,195744,63919,131825,5.212,15.960,153291,49396,103895,4.027,12.498,42453,3.461,24.997,4834,4946,27212
1993,22,67890,84163,1327498,1319231,9300,11.149,7800,9.351,224653,71273,153380,5.403,17.029,208387,65724,142663,4.982,15.796,16266,1.233,31.592,5305,5411,39029
1993,23,25646,30075,409144,401596,3317,11.067,3110,10.377,64938,22274,42664,5.546,16.170,50217,17210,33007,4.285,12.504,14721,3.666,25.009,2011,2066,9139
1993,24,85438,105181,1721056,1717735,12068,11.515,11319,10.800,276252,93221,183031,5.427,16.082,269288,87218,182070,5.078,15.677,6964,0.405,31.354,6882,7102,44769
1993,25,114015,137815,2599914,2576761,14000,10.183,13351,9.710,406208,122350,283858,4.748,15.764,359444,115178,244266,4.470,13.949,46764,1.815,27.899,8653,9009,54998
1993,26,156406,193281,3391030,3349072,19979,10.406,17398,9.062,523900,162840,361060,4.862,15.643,441203,142126,299077,4.244,13.174,82697,2.469,26.348,11627,12049,67694
1993,27,86777,105502,1899329,1868758,11316,10.857,8763,8.408,289570,91864,197706,4.916,15.495,227855,72675,155180,3.889,12.193,61715,3.302,24.386,5736,5963,36413
1993,28,41019,50065,780952,765507,5826,11.761,4765,9.620,131646,46373,85273,6.058,17.197,100944,38235,62709,4.995,13.187,30702,4.011,26.373,3354,3394,23359
1993,29,98688,120622,2008743,1993971,13414,11.202,11670,9.745,296511,93431,203080,4.686,14.870,267436,84573,182863,4.241,13.412,29075,1.458,26.824,7859,8038,46974
1993,30,20503,23800,242703,239549,2704,11.462,2284,9.682,41060,12783,28277,5.336,17.141,34620,10926,23694,4.561,14.452,6440,2.688,28.904,1567,1587,7086
1993,31,34404,41185,612025,603178,3925,9.574,3545,8.647,85357,24782,60575,4.109,14.151,67418,20441,46977,3.389,11.177,17939,2.974,22.354,2404,2480,11762
1993,32,25179,29777,563330,552986,4400,14.937,3759,12.761,100438,35419,65019,6.405,18.163,79752,29677,50075,5.367,14.422,20686,3.741,28.844,2391,2432,16586
1993,33,24862,29226,433163,427313,3288,11.290,3081,10.579,67403,21282,46121,4.980,15.774,55657,17980,37677,4.208,13.025,11746,2.749,26.050,2070,2127,9659
1993,34,161480,188176,3084196,3065815,21020,11.230,19012,10.158,510546,155122,355424,5.060,16.653,475982,148640,327342,4.848,15.525,34564,1.127,31.051,12707,12988,70251
1993,35,28868,34371,456832,449115,4300,12.658,3500,10.303,82992,26530,56462,5.907,18.479,67974,23129,44845,5.150,15.135,15018,3.344,30.270,2306,2349,11978
1993,36,344754,402228,6522987,6542391,44492,11.062,44433,11.048,982654,321693,660961,4.917,15.020,1021451,328086,693365,5.015,15.613,-38797,-0.593,30.040,31294,31909,175681
1993,37,123395,155074,2713759,2680880,16921,11.001,14388,9.355,407304,123108,284196,4.592,15.193,341372,107823,233549,4.022,12.734,65932,2.459,25.467,9557,9773,57507
1993,38,14866,17590,214547,211087,1667,9.546,1412,8.086,31093,9135,21958,4.328,14.730,24241,7734,16507,3.664,11.484,6852,3.246,22.968,958,970,4381
1993,39,180138,230167,4197169,4163681,22097,9.640,20208,8.816,604206,186250,417956,4.473,14.511,537255,166638,370617,4.002,12.903,66951,1.608,25.807,12770,13275,79476
1993,40,58420,70711,972583,965497,8140,11.607,6974,9.945,156609,52340,104269,5.421,16.221,142598,48716,93882,5.046,14.769,14011,1.451,29.539,4716,4801,27756
1993,41,64346,76582,1053535,1041392,9221,12.149,7852,10.346,177869,54019,123850,5.187,17.080,152882,48878,104004,4.694,14.681,24987,2.399,29.361,5109,5193,23967
1993,42,205935,254875,4510752,4495525,22692,8.899,22915,8.987,625169,192442,432727,4.281,13.906,594943,175676,419267,3.908,13.234,30226,0.672,26.468,15282,15708,92440
1993,44,21140,23814,366825,362606,2604,11.014,2263,9.571,54586,17177,37409,4.737,15.054,46335,15585,30750,4.298,12.778,8251,2.275,25.557,1536,1569,8373
1993,45,60934,75899,1305202,1292040,8817,11.719,7490,9.955,193130,60957,132173,4.718,14.948,167341,57048,110293,4.415,12.952,25789,1.996,25.903,5005,5114,26076
1993,46,16576,19220,248553,244516,1936,10.155,1624,8.519,38277,10998,27279,4.498,15.654,30575,8810,21765,3.603,12.504,7702,3.150,25.009,1086,1112,5385
1993,47,85592,107585,1954147,1927194,12444,11.688,10205,9.585,315828,101697,214131,5.277,16.388,261503,80318,181185,4.168,13.569,54325,2.819,27.138,6699,6929,42429
1993,48,293615,375423,6194489,6098747,47682,12.813,41100,11.044,1198587,403416,795171,6.615,19.653,1007494,366326,641168,6.007,16.520,191093,3.133,33.039,26695,27616,182928
1993,49,29853,36016,651637,634381,4873,13.767,3635,10.269,116992,37109,79883,5.850,18.442,82065,32185,49880,5.073,12.936,34927,5.506,25.872,2416,2523,19133
1993,50,15573,17628,212949,209058,1951,11.169,1631,9.337,34617,13498,21119,6.457,16.559,27101,10912,16189,5.220,12.963,7516,3.595,25.927,1166,1192,4920
1993,51,109647,139550,2310930,2286948,15771,11.393,13523,9.769,367967,124310,243657,5.436,16.090,320771,103509,217262,4.526,14.026,47196,2.064,28.052,8580,8860,47994
1993,53,105820,126709,1815442,1804304,16515,13.185,13611,10.866,304943,98012,206931,5.432,16.901,283001,95430,187571,5.289,15.685,21942,1.216,31.370,8817,9082,46073
1993,54,29085,35301,495176,489424,3627,10.342,3169,9.036,76520,23155,53365,4.731,15.635,64976,21007,43969,4.292,13.276,11544,2.359,26.552,2109,2147,11143
1993,55,95730,115989,2043138,2012694,11413,9.933,9226,8.030,287813,81199,206614,4.034,14.300,227489,72096,155393,3.582,11.303,60324,2.997,22.605,6274,6454,36664
1993,56,12003,13951,141474,140114,1842,13.467,1295,9.468,25203,10035,15168,7.162,17.988,22436,7148,15288,5.102,16.013,2767,1.975,32.025,841,859,4058
1994,01,68231,84980,1451927,1437452,10379,12.372,8195,9.769,222605,81134,141471,5.644,15.486,194508,61627,132881,4.287,13.531,28097,1.955,27.063,5706,5846,35956
1994,02,11654,13980,172944,170370,1839,13.339,1453,10.539,33031,11976,21055,7.029,19.388,28000,8396,19604,4.928,16.435,5031,2.953,32.870,918,939,4254
1994,04,69730,86078,1414213,1368244,12882,15.291,9216,10.940,298389,114758,183631,8.387,21.808,205427,79378,126049,5.801,15.014,92962,6.794,30.028,6421,6582,41806
1994,05,44147,52802,838239,826228,6593,12.667,5086,9.772,133767,52295,81472,6.329,16.190,109397,40729,68668,4.930,13.241,24370,2.950,26.481,3661,3739,23806
1994,06,526819,649454,10430102,10440467,80736,12.430,80912,12.457,1804868,691016,1113852,6.619,17.287,1826191,660206,1165985,6.324,17.491,-21323,-0.204,34.574,53753,55521,359527
1994,08,83398,99024,1462649,1432108,14450,14.953,9679,10.016,266926,99280,167646,6.932,18.639,206499,74716,131783,5.217,14.419,60427,4.219,28.838,6852,6981,41880
1994,09,68660,81059,1372334,1376850,8170,10.116,7584,9.390,191119,60631,130488,4.404,13.881,200541,58978,141563,4.284,14.565,-9422,-0.684,27.762,5297,5402,31025
1994,10,14985,17891,313389,313308,2264,12.820,1803,10.209,49048,18249,30799,5.825,15.655,48595,13854,34741,4.422,15.510,453,0.145,31.021,1143,1152,6092
1994,11,14238,17185,392462,389081,1830,10.715,1617,9.468,53687,19251,34436,4.948,13.798,46527,14965,31562,3.846,11.958,7160,1.840,23.916,1054,1086,6796
1994,12,284818,347258,4987770,4898925,50327,14.669,41997,12.241,945428,359968,585460,7.348,19.299,765735,294115,471620,6.004,15.631,179693,3.668,31.261,30940,31600,187808
1994,13,122135,153868,2719642,2666747,20696,13.658,16018,10.571,478156,180242,297914,6.759,17.930,372194,142706,229488,5.351,13.957,105962,3.973,27.914,10983,11215,75098
1994,15,21785,27409,426712,429018,2829,10.327,2802,10.228,62445,27960,34485,6.517,14.555,67619,23301,44318,5.431,15.761,-5174,-1.206,29.111,1934,2010,15124
1994,16,23625,27744,362605,351767,3920,14.503,2488,9.205,67030,22709,44321,6.456,19.055,45385,14832,30553,4.216,12.902,21645,6.153,25.804,1712,1747,9813
1994,17,210450,256680,4747789,4692616,27608,10.852,23045,9.059,707629,233241,474388,4.970,15.080,596499,201619,394880,4.297,12.711,111130,2.368,25.423,15905,16243,103466
1994,18,100067,125589,2281658,2257548,13351,10.752,10506,8.461,330444,105209,225235,4.660,14.637,282104,92599,189505,4.102,12.496,48340,2.141,24.992,7355,7629,48726
1994,19,56953,70181,1074690,1064237,6685,9.596,5650,8.110,144222,45414,98808,4.267,13.552,123627,41239,82388,3.875,11.616,20595,1.935,23.233,4010,4119,22214
